firstimage,secondimage,rmse,psnr,fsim,ssim,uiq,sam,sre
00_Original.jpg,13_1PixelDiff.jpg,0.000386175,68.26432112,0.908546097,0.999863179,0.995570973,88.69347099,61.33953387
13_1PixelDiff.jpg,00_Original.jpg,0.000386175,68.26432112,0.908546097,0.999863179,0.995570973,88.69347099,61.33929476
10_Added_Text.jpg,14_AddedTextColor.jpg,0.000904005,60.87658528,0.910190732,0.999028931,0.990365327,88.69691762,58.63263364
14_AddedTextColor.jpg,10_Added_Text.jpg,0.000904005,60.87658528,0.910190732,0.999028931,0.990365327,88.69691762,58.62871195
10_Added_Text.jpg,13_1PixelDiff.jpg,0.001586876,55.98914031,0.996650514,0.995834382,0.976968554,88.77315477,55.96891766
13_1PixelDiff.jpg,10_Added_Text.jpg,0.001586876,55.98914031,0.996650514,0.995834382,0.976968554,88.77315477,55.9461935
00_Original.jpg,10_Added_Text.jpg,0.001632584,55.74248794,0.906938375,0.995697223,0.973225421,88.69255142,55.72968513
10_Added_Text.jpg,00_Original.jpg,0.001632584,55.74248794,0.906938375,0.995697223,0.973225421,88.69255142,55.75241269
13_1PixelDiff.jpg,14_AddedTextColor.jpg,0.001715215,55.31362895,0.909027787,0.995580914,0.973293643,88.69674583,56.41866531
14_AddedTextColor.jpg,13_1PixelDiff.jpg,0.001715215,55.31362895,0.909027787,0.995580914,0.973293643,88.69674583,56.43001469
00_Original.jpg,14_AddedTextColor.jpg,0.001724774,55.26535753,0.905373368,0.995551858,0.972151905,88.70803672,56.36145886
14_AddedTextColor.jpg,00_Original.jpg,0.001724774,55.26535753,0.905373368,0.995551858,0.972151905,88.70803672,56.37247547
09_ChangedCenter.jpg,13_1PixelDiff.jpg,0.003045936,50.32558206,0.966697444,0.994499653,0.970945919,88.77492911,52.49870583
13_1PixelDiff.jpg,09_ChangedCenter.jpg,0.003045936,50.32558206,0.966697444,0.994499653,0.970945919,88.77492911,52.39702939
00_Original.jpg,09_ChangedCenter.jpg,0.003070195,50.25668148,0.887406032,0.994365599,0.966586547,88.69704713,52.3603213
09_ChangedCenter.jpg,00_Original.jpg,0.003070195,50.25668148,0.887406032,0.994365599,0.966586547,88.69704713,52.46175794
09_ChangedCenter.jpg,10_Added_Text.jpg,0.003434173,49.28355697,0.964920899,0.99033602,0.947932922,88.77055185,52.05329637
10_Added_Text.jpg,09_ChangedCenter.jpg,0.003434173,49.28355697,0.964920899,0.99033602,0.947932922,88.77055185,51.97837349
09_ChangedCenter.jpg,14_AddedTextColor.jpg,0.003495481,49.12986044,0.886897655,0.990083051,0.94428657,88.69764942,52.0307467
14_AddedTextColor.jpg,09_ChangedCenter.jpg,0.003495481,49.12986044,0.886897655,0.990083051,0.94428657,88.69764942,51.94773658
00_Original.jpg,06_ColorLevel.jpg,0.004965654,46.08047012,0.824123846,0.982350433,0.919972637,88.72935982,50.53978338
06_ColorLevel.jpg,00_Original.jpg,0.004965654,46.08047012,0.824123846,0.982350433,0.919972637,88.72935982,50.30220171
06_ColorLevel.jpg,13_1PixelDiff.jpg,0.004966592,46.0788298,0.824557946,0.982334116,0.919842947,88.73892014,50.30165125
13_1PixelDiff.jpg,06_ColorLevel.jpg,0.004966592,46.0788298,0.824557946,0.982334116,0.919842947,88.73892014,50.53903122
01_ObjectsDiff.jpg,13_1PixelDiff.jpg,0.005089901,45.86581472,0.763895243,0.977993735,0.852659682,88.76471689,50.21368488
13_1PixelDiff.jpg,01_ObjectsDiff.jpg,0.005089901,45.86581472,0.763895243,0.977993735,0.852659682,88.76471689,50.21375208
00_Original.jpg,01_ObjectsDiff.jpg,0.005091985,45.86225752,0.76312789,0.977975063,0.852569952,88.77350176,50.21139131
01_ObjectsDiff.jpg,00_Original.jpg,0.005091985,45.86225752,0.76312789,0.977975063,0.852569952,88.77350176,50.21104283
06_ColorLevel.jpg,10_Added_Text.jpg,0.005181294,45.71123604,0.824493189,0.978721179,0.901373476,88.73823279,50.11923979
10_Added_Text.jpg,06_ColorLevel.jpg,0.005181294,45.71123604,0.824493189,0.978721179,0.901373476,88.73823279,50.36639706
06_ColorLevel.jpg,14_AddedTextColor.jpg,0.005238079,45.61656002,0.823756528,0.97813684,0.901564444,88.73062944,50.08800987
14_AddedTextColor.jpg,06_ColorLevel.jpg,0.005238079,45.61656002,0.823756528,0.97813684,0.901564444,88.73062944,50.31597462
01_ObjectsDiff.jpg,10_Added_Text.jpg,0.005329383,45.46646122,0.764024766,0.973850315,0.838388872,88.76491024,50.04304807
10_Added_Text.jpg,01_ObjectsDiff.jpg,0.005329383,45.46646122,0.764024766,0.973850315,0.838388872,88.76491024,50.06905404
01_ObjectsDiff.jpg,14_AddedTextColor.jpg,0.005357611,45.42057518,0.760791541,0.973706056,0.837192019,88.77349908,50.03155343
14_AddedTextColor.jpg,01_ObjectsDiff.jpg,0.005357611,45.42057518,0.760791541,0.973706056,0.837192019,88.77349908,50.05067358
06_ColorLevel.jpg,09_ChangedCenter.jpg,0.005895188,44.59004644,0.811709583,0.976674988,0.893907464,88.74243445,49.43709533
09_ChangedCenter.jpg,06_ColorLevel.jpg,0.005895188,44.59004644,0.811709583,0.976674988,0.893907464,88.74243445,49.70061567
01_ObjectsDiff.jpg,09_ChangedCenter.jpg,0.005953447,44.5046306,0.751917254,0.972539194,0.82639944,88.76803136,49.5227
09_ChangedCenter.jpg,01_ObjectsDiff.jpg,0.005953447,44.5046306,0.751917254,0.972539194,0.82639944,88.76803136,49.62399374
00_Original.jpg,03_Tiled.jpg,0.007078225,43.00151352,0.785274059,0.96821439,0.806660694,88.77181696,48.62798281
03_Tiled.jpg,00_Original.jpg,0.007078225,43.00151352,0.785274059,0.96821439,0.806660694,88.77181696,47.23045494
03_Tiled.jpg,13_1PixelDiff.jpg,0.00707866,43.00097946,0.786671498,0.968221709,0.80662736,88.758315,47.23026371
13_1PixelDiff.jpg,03_Tiled.jpg,0.00707866,43.00097946,0.786671498,0.968221709,0.80662736,88.758315,48.62751481
01_ObjectsDiff.jpg,06_ColorLevel.jpg,0.007104599,42.9692078,0.740686597,0.960819293,0.797363704,88.80199623,48.83664142
06_ColorLevel.jpg,01_ObjectsDiff.jpg,0.007104599,42.9692078,0.740686597,0.960819293,0.797363704,88.80199623,48.65705562
03_Tiled.jpg,10_Added_Text.jpg,0.007238721,42.80676368,0.786085413,0.965788356,0.79914503,88.75874014,47.13726457
10_Added_Text.jpg,03_Tiled.jpg,0.007238721,42.80676368,0.786085413,0.965788356,0.79914503,88.75874014,48.5634638
03_Tiled.jpg,14_AddedTextColor.jpg,0.007247556,42.79616836,0.785562255,0.965706899,0.799496005,88.77244211,47.13917637
14_AddedTextColor.jpg,03_Tiled.jpg,0.007247556,42.79616836,0.785562255,0.965706899,0.799496005,88.77244211,48.55843262
10_Added_Text.jpg,11_WithInset.jpg,0.007624475,42.35580209,0.893741222,0.962780948,0.89725969,88.75354748,48.95120884
11_WithInset.jpg,10_Added_Text.jpg,0.007624475,42.35580209,0.893741222,0.962780948,0.89725969,88.75354748,49.02511673
11_WithInset.jpg,14_AddedTextColor.jpg,0.007660229,42.31516603,0.824730911,0.962517183,0.895225054,88.68964035,48.97896875
14_AddedTextColor.jpg,11_WithInset.jpg,0.007660229,42.31516603,0.824730911,0.962517183,0.895225054,88.68964035,48.89575646
11_WithInset.jpg,13_1PixelDiff.jpg,0.007856559,42.09535364,0.890370574,0.960612382,0.895703878,88.7520371,48.95776952
13_1PixelDiff.jpg,11_WithInset.jpg,0.007856559,42.09535364,0.890370574,0.960612382,0.895703878,88.7520371,48.86251173
00_Original.jpg,11_WithInset.jpg,0.007863906,42.0872331,0.817679321,0.960506249,0.893046635,88.68103586,48.85752462
11_WithInset.jpg,00_Original.jpg,0.007863906,42.0872331,0.817679321,0.960506249,0.893046635,88.68103586,48.95249822
03_Tiled.jpg,06_ColorLevel.jpg,0.007882888,42.0662928,0.765862811,0.956986394,0.762829085,88.77124213,47.34334211
06_ColorLevel.jpg,03_Tiled.jpg,0.007882888,42.0662928,0.765862811,0.956986394,0.762829085,88.77124213,48.46273834
03_Tiled.jpg,09_ChangedCenter.jpg,0.00799349,41.94527153,0.774345502,0.962315113,0.782048503,88.76137009,46.71067569
09_ChangedCenter.jpg,03_Tiled.jpg,0.00799349,41.94527153,0.774345502,0.962315113,0.782048503,88.76137009,48.21451588
08_Grayscaled.jpg,13_1PixelDiff.jpg,0.008150169,41.77666668,0.774345179,0.933063029,0.863747284,88.20548959,48.23644816
13_1PixelDiff.jpg,08_Grayscaled.jpg,0.008150169,41.77666668,0.774345179,0.933063029,0.863747284,88.20548959,48.04219208
01_ObjectsDiff.jpg,03_Tiled.jpg,0.008150346,41.77647833,0.72418844,0.953847535,0.723989491,88.81451898,48.03435636
03_Tiled.jpg,01_ObjectsDiff.jpg,0.008150346,41.77647833,0.72418844,0.953847535,0.723989491,88.81451898,46.63321754
00_Original.jpg,08_Grayscaled.jpg,0.008150457,41.7763615,0.775202412,0.933072975,0.863529855,88.21471065,48.04227564
08_Grayscaled.jpg,00_Original.jpg,0.008150457,41.7763615,0.775202412,0.933072975,0.863529855,88.21471065,48.23621227
08_Grayscaled.jpg,14_AddedTextColor.jpg,0.008200832,41.7228413,0.774204877,0.934957758,0.853134899,88.21483398,48.21090667
14_AddedTextColor.jpg,08_Grayscaled.jpg,0.008200832,41.7228413,0.774204877,0.934957758,0.853134899,88.21483398,48.03708344
08_Grayscaled.jpg,10_Added_Text.jpg,0.008224518,41.69779066,0.774520176,0.934458485,0.85315604,88.20712198,48.20840266
10_Added_Text.jpg,08_Grayscaled.jpg,0.008224518,41.69779066,0.774520176,0.934458485,0.85315604,88.20712198,48.03377403
09_ChangedCenter.jpg,11_WithInset.jpg,0.008426202,41.48736242,0.865109278,0.955114028,0.866668293,88.74943418,48.5348891
11_WithInset.jpg,09_ChangedCenter.jpg,0.008426202,41.48736242,0.865109278,0.955114028,0.866668293,88.74943418,48.53573422
06_ColorLevel.jpg,08_Grayscaled.jpg,0.008469998,41.44233469,0.762935821,0.931971526,0.832220042,88.20574026,47.83736605
08_Grayscaled.jpg,06_ColorLevel.jpg,0.008469998,41.44233469,0.762935821,0.931971526,0.832220042,88.20574026,48.03934869
08_Grayscaled.jpg,09_ChangedCenter.jpg,0.008667846,41.24177698,0.763488493,0.928104509,0.835723494,88.20873424,47.95835374
09_ChangedCenter.jpg,08_Grayscaled.jpg,0.008667846,41.24177698,0.763488493,0.928104509,0.835723494,88.20873424,47.87344945
03_Tiled.jpg,05_Flared.jpg,0.009201757,40.72258476,0.736220141,0.933502965,0.767117605,88.31417902,46.11204777
05_Flared.jpg,03_Tiled.jpg,0.009201757,40.72258476,0.736220141,0.933502965,0.767117605,88.31417902,44.43924817
06_ColorLevel.jpg,11_WithInset.jpg,0.009215985,40.70916418,0.755906465,0.944668087,0.828329159,88.72925821,47.8602355
11_WithInset.jpg,06_ColorLevel.jpg,0.009215985,40.70916418,0.755906465,0.944668087,0.828329159,88.72925821,48.11789201
02_Blurred.jpg,13_1PixelDiff.jpg,0.009309746,40.62124256,0.532482417,0.915396892,0.438569524,89.25967047,48.46271428
13_1PixelDiff.jpg,02_Blurred.jpg,0.009309746,40.62124256,0.532482417,0.915396892,0.438569524,89.25967047,47.7207502
00_Original.jpg,02_Blurred.jpg,0.009311585,40.61952833,0.53229184,0.915375986,0.438702066,89.25174089,47.71925562
02_Blurred.jpg,00_Original.jpg,0.009311585,40.61952833,0.53229184,0.915375986,0.438702066,89.25174089,48.46103818
01_ObjectsDiff.jpg,11_WithInset.jpg,0.009351137,40.58271173,0.700397719,0.938988247,0.770013396,88.75560154,47.88078177
11_WithInset.jpg,01_ObjectsDiff.jpg,0.009351137,40.58271173,0.700397719,0.938988247,0.770013396,88.75560154,47.98437
01_ObjectsDiff.jpg,08_Grayscaled.jpg,0.009400126,40.53732637,0.707951341,0.91474761,0.762405439,88.25976926,47.42315094
08_Grayscaled.jpg,01_ObjectsDiff.jpg,0.009400126,40.53732637,0.707951341,0.91474761,0.762405439,88.25976926,47.59174988
02_Blurred.jpg,10_Added_Text.jpg,0.009441125,40.49952511,0.52789222,0.91129787,0.432922911,89.25994158,48.41126885
10_Added_Text.jpg,02_Blurred.jpg,0.009441125,40.49952511,0.52789222,0.91129787,0.432922911,89.25994158,47.69563631
02_Blurred.jpg,14_AddedTextColor.jpg,0.009459596,40.4825497,0.52828674,0.911128637,0.4330607,89.25641535,48.40827396
14_AddedTextColor.jpg,02_Blurred.jpg,0.009459596,40.4825497,0.52828674,0.911128637,0.4330607,89.25641535,47.68623863
03_Tiled.jpg,08_Grayscaled.jpg,0.009500676,40.44491056,0.725295649,0.927702752,0.7497387,88.04326734,46.12472734
08_Grayscaled.jpg,03_Tiled.jpg,0.009500676,40.44491056,0.725295649,0.927702752,0.7497387,88.04326734,47.57428009
01_ObjectsDiff.jpg,02_Blurred.jpg,0.009519759,40.42748216,0.518394057,0.91219995,0.419682232,89.26134383,47.62946261
